complaint_id,created_date,closed_date,category,subcategory,status,zone_id,latitude,longitude,severity,resolution_days,description
CMP-006934,2025-10-16T07:16:00,,trash,illegal_dumping,open,Z13,17.466671,78.520219,2,,trash issue reported near University District
CMP-006935,2025-10-16T23:33:00,2025-10-17T23:33:00,pothole,alley,closed,Z04,17.348441,78.578231,3,1,pothole issue reported near South Market
CMP-006936,2025-10-16T13:10:00,2025-10-16T13:10:00,noise,industrial,closed,Z13,17.320831,78.518844,2,0,noise issue reported near University District
CMP-006937,2025-10-16T05:28:00,2025-10-17T05:28:00,sanitation,drain_clogged,closed,Z04,17.301093,78.495078,2,1,sanitation issue reported near South Market
CMP-006938,2025-10-16T07:25:00,2025-10-18T07:25:00,streetlight,broken,closed,Z11,17.30248,78.537642,4,2,streetlight issue reported near Greenfield
CMP-006939,2025-10-16T00:27:00,2025-10-25T00:27:00,sanitation,odor,closed,Z15,17.433855,78.490668,4,9,sanitation issue reported near Central Park
CMP-006940,2025-10-16T15:47:00,2025-10-16T15:47:00,water,discolored,closed,Z15,17.451076,78.431408,3,0,water issue reported near Central Park
CMP-006941,2025-10-16T23:21:00,2025-10-18T23:21:00,pothole,major_road,closed,Z15,17.30624,78.547297,2,2,pothole issue reported near Central Park
CMP-006942,2025-10-16T17:11:00,2025-10-21T17:11:00,water,low_pressure,closed,Z09,17.309439,78.432834,2,5,water issue reported near Lakeview
CMP-006943,2025-10-16T09:23:00,2025-10-19T09:23:00,sanitation,sewer_backup,closed,Z07,17.375773,78.514173,2,3,sanitation issue reported near Old Town
CMP-006944,2025-10-16T19:17:00,2025-10-17T19:17:00,trash,hazardous,closed,Z01,17.467663,78.460279,4,14,trash issue reported near Downtown Core
CMP-006945,2025-10-16T14:06:00,2025-10-17T14:06:00,noise,construction,closed,Z13,17.302529,78.427422,2,1,noise issue reported near University District
CMP-006946,2025-10-16T21:08:00,2025-10-21T21:08:00,trash,overflow_bin,closed,Z03,17.366337,78.550989,3,5,trash issue reported near East Junction
CMP-006947,2025-10-16T21:32:00,2025-10-23T21:32:00,pothole,highway,closed,Z07,17.353599,78.598283,4,15,pothole issue reported near Old Town
CMP-006948,2025-10-16T16:57:00,2025-11-01T16:57:00,pothole,alley,closed,Z01,17.419436,78.444842,4,16,pothole issue reported near Downtown Core
CMP-006949,2025-10-16T12:19:00,2025-10-18T12:19:00,sanitation,sewer_backup,closed,Z06,17.464684,78.51647,2,2,sanitation issue reported near Riverside
CMP-006950,2025-10-16T13:36:00,2025-11-01T13:36:00,sanitation,odor,closed,Z08,17.492019,78.516147,4,24,sanitation issue reported near Tech Park
CMP-006951,2025-10-16T06:54:00,2025-10-20T06:54:00,water,low_pressure,closed,Z07,17.444952,78.463172,3,4,water issue reported near Old Town
CMP-006952,2025-10-16T18:18:00,,sanitation,odor,open,Z06,17.363796,78.423908,3,,sanitation issue reported near Riverside
CMP-006953,2025-10-16T14:23:00,2025-10-28T14:23:00,pothole,alley,closed,Z01,17.435706,78.539447,4,15,pothole issue reported near Downtown Core
CMP-006954,2025-10-16T01:09:00,,water,low_pressure,open,Z08,17.333616,78.595118,1,,water issue reported near Tech Park
CMP-006955,2025-10-16T14:33:00,,noise,traffic,open,Z13,17.45945,78.532599,4,,noise issue reported near University District
CMP-006956,2025-10-16T22:06:00,2025-10-16T22:06:00,streetlight,missing,closed,Z05,17.390471,78.431754,2,0,streetlight issue reported near West Gate
CMP-006957,2025-10-16T01:05:00,2025-10-18T01:05:00,streetlight,flickering,closed,Z03,17.333418,78.58275,3,2,streetlight issue reported near East Junction
CMP-006958,2025-10-16T04:17:00,2025-10-21T04:17:00,trash,illegal_dumping,closed,Z09,17.430819,78.529647,3,5,trash issue reported near Lakeview
CMP-006959,2025-10-16T10:25:00,2025-10-19T10:25:00,pothole,alley,closed,Z11,17.339379,78.42676,2,3,pothole issue reported near Greenfield
CMP-006960,2025-10-17T15:44:00,,sanitation,odor,open,Z12,17.394158,78.441181,4,,sanitation issue reported near Harbour Point
CMP-006961,2025-10-17T04:07:00,2025-10-21T04:07:00,trash,illegal_dumping,closed,Z11,17.397163,78.402226,1,5,trash issue reported near Greenfield
CMP-006962,2025-10-17T09:40:00,2025-10-25T09:40:00,streetlight,missing,closed,Z15,17.348353,78.417181,3,8,streetlight issue reported near Central Park
CMP-006963,2025-10-17T11:55:00,2025-10-24T11:55:00,trash,overflow_bin,closed,Z02,17.495006,78.474759,4,7,trash issue reported near North Hills
CMP-006964,2025-10-17T10:38:00,2025-10-18T10:38:00,pothole,highway,closed,Z02,17.323403,78.416889,3,1,pothole issue reported near North Hills
CMP-006965,2025-10-17T13:05:00,2025-10-18T13:05:00,noise,construction,closed,Z12,17.426146,78.4446,2,1,noise issue reported near Harbour Point
CMP-006966,2025-10-17T18:38:00,2025-10-20T18:38:00,pothole,alley,closed,Z03,17.33621,78.553861,2,3,pothole issue reported near East Junction
CMP-006967,2025-10-17T00:40:00,2025-10-17T00:40:00,sanitation,sewer_backup,closed,Z12,17.421252,78.570473,3,0,sanitation issue reported near Harbour Point
CMP-006968,2025-10-17T19:52:00,2025-10-31T19:52:00,water,main_break,closed,Z09,17.389149,78.578825,4,16,water issue reported near Lakeview
CMP-006969,2025-10-17T03:47:00,2025-10-29T03:47:00,pothole,residential_street,closed,Z01,17.327152,78.44222,5,12,pothole issue reported near Downtown Core
CMP-006970,2025-10-17T15:46:00,2025-10-17T15:46:00,sanitation,drain_clogged,closed,Z03,17.463673,78.540343,3,0,sanitation issue reported near East Junction
CMP-006971,2025-10-17T12:30:00,2025-10-26T12:30:00,water,no_water,closed,Z06,17.344098,78.501656,4,9,water issue reported near Riverside
CMP-006972,2025-10-17T05:10:00,2025-10-19T05:10:00,water,no_water,closed,Z04,17.328622,78.538023,5,2,water issue reported near South Market
CMP-006973,2025-10-17T13:46:00,2025-10-21T13:46:00,trash,hazardous,closed,Z13,17.439561,78.55909,2,4,trash issue reported near University District
CMP-006974,2025-10-17T03:22:00,,trash,hazardous,open,Z03,17.313947,78.572643,1,,trash issue reported near East Junction
CMP-006975,2025-10-17T11:12:00,2025-10-21T11:12:00,trash,overflow_bin,closed,Z13,17.446198,78.412607,3,4,trash issue reported near University District
CMP-006976,2025-10-17T04:03:00,2025-10-19T04:03:00,water,leak,closed,Z10,17.345685,78.474415,2,2,water issue reported near Industrial Zone
CMP-006977,2025-10-17T10:10:00,,trash,hazardous,open,Z05,17.352606,78.505444,4,,trash issue reported near West Gate
CMP-006978,2025-10-17T14:42:00,2025-10-17T14:42:00,noise,traffic,closed,Z02,17.481019,78.535247,3,0,noise issue reported near North Hills
CMP-006979,2025-10-17T12:44:00,2025-10-21T12:44:00,water,no_water,closed,Z06,17.34023,78.505629,3,4,water issue reported near Riverside
CMP-006980,2025-10-17T05:45:00,2025-10-31T05:45:00,sanitation,drain_clogged,closed,Z09,17.466338,78.406787,4,21,sanitation issue reported near Lakeview
CMP-006981,2025-10-18T17:11:00,2025-10-23T17:11:00,sanitation,drain_clogged,closed,Z04,17.367456,78.416475,3,5,sanitation issue reported near South Market
CMP-006982,2025-10-18T23:38:00,2025-10-21T23:38:00,streetlight,flickering,closed,Z05,17.468378,78.431444,4,10,streetlight issue reported near West Gate
CMP-006983,2025-10-18T13:39:00,,noise,traffic,open,Z13,17.417226,78.44577,2,,noise issue reported near University District
CMP-006984,2025-10-18T22:11:00,2025-10-19T22:11:00,noise,nightlife,closed,Z05,17.495908,78.401981,1,1,noise issue reported near West Gate
CMP-006985,2025-10-18T00:42:00,2025-10-21T00:42:00,sanitation,odor,closed,Z03,17.396067,78.524687,2,3,sanitation issue reported near East Junction
CMP-006986,2025-10-18T14:52:00,2025-10-19T14:52:00,trash,illegal_dumping,closed,Z05,17.308664,78.508726,1,1,trash issue reported near West Gate
CMP-006987,2025-10-18T15:47:00,2025-10-26T15:47:00,noise,nightlife,closed,Z13,17.349853,78.54051,4,8,noise issue reported near University District
CMP-006988,2025-10-18T03:20:00,2025-10-22T03:20:00,pothole,highway,closed,Z13,17.462519,78.424343,2,4,pothole issue reported near University District
CMP-006989,2025-10-18T20:22:00,2025-10-23T20:22:00,noise,traffic,closed,Z13,17.313056,78.481334,1,5,noise issue reported near University District
CMP-006990,2025-10-18T07:11:00,2025-10-23T07:11:00,streetlight,broken,closed,Z11,17.441285,78.577247,5,5,streetlight issue reported near Greenfield
CMP-006991,2025-10-18T00:56:00,2025-10-21T00:56:00,trash,overflow_bin,closed,Z13,17.477625,78.481416,2,3,trash issue reported near University District
CMP-006992,2025-10-18T20:48:00,2025-10-20T20:48:00,streetlight,missing,closed,Z13,17.361647,78.57785,2,2,streetlight issue reported near University District
CMP-006993,2025-10-18T06:08:00,2025-10-19T06:08:00,streetlight,flickering,closed,Z09,17.459141,78.51254,5,15,streetlight issue reported near Lakeview
CMP-006994,2025-10-18T01:24:00,2025-10-25T01:24:00,noise,nightlife,closed,Z13,17.457974,78.548058,3,7,noise issue reported near University District
CMP-006995,2025-10-18T12:44:00,,streetlight,flickering,open,Z09,17.460285,78.401682,3,,streetlight issue reported near Lakeview
CMP-006996,2025-10-18T21:18:00,2025-10-24T21:18:00,noise,nightlife,closed,Z06,17.304616,78.494757,1,6,noise issue reported near Riverside
CMP-006997,2025-10-18T19:15:00,2025-10-26T19:15:00,sanitation,manhole_overflow,closed,Z02,17.427432,78.51401,4,15,sanitation issue reported near North Hills
CMP-006998,2025-10-18T20:15:00,2025-10-25T20:15:00,water,low_pressure,closed,Z15,17.428993,78.535874,4,7,water issue reported near Central Park
CMP-006999,2025-10-18T10:55:00,2025-11-04T10:55:00,sanitation,manhole_overflow,closed,Z04,17.348648,78.546267,5,18,sanitation issue reported near South Market
CMP-007000,2025-10-18T08:31:00,2025-10-23T08:31:00,trash,illegal_dumping,closed,Z01,17.394668,78.508737,3,5,trash issue reported near Downtown Core
CMP-007001,2025-10-18T17:23:00,2025-11-12T17:23:00,noise,industrial,closed,Z05,17.403034,78.434131,4,25,noise issue reported near West Gate
CMP-007002,2025-10-18T04:30:00,2025-10-22T04:30:00,sanitation,sewer_backup,closed,Z15,17.320631,78.543139,3,4,sanitation issue reported near Central Park
CMP-007003,2025-10-19T23:31:00,2025-11-07T23:31:00,pothole,highway,closed,Z06,17.361563,78.481908,5,19,pothole issue reported near Riverside
CMP-007004,2025-10-19T02:53:00,2025-10-24T02:53:00,water,low_pressure,closed,Z02,17.43967,78.50762,2,5,water issue reported near North Hills
CMP-007005,2025-10-19T03:14:00,2025-10-21T03:14:00,pothole,major_road,closed,Z15,17.353453,78.406741,3,2,pothole issue reported near Central Park
CMP-007006,2025-10-19T00:22:00,2025-10-21T00:22:00,sanitation,manhole_overflow,closed,Z01,17.446643,78.533692,3,2,sanitation issue reported near Downtown Core
CMP-007007,2025-10-19T23:02:00,2025-10-21T23:02:00,pothole,alley,closed,Z06,17.440053,78.58183,5,8,pothole issue reported near Riverside
CMP-007008,2025-10-19T04:25:00,2025-10-21T04:25:00,water,discolored,closed,Z02,17.371448,78.483254,3,2,water issue reported near North Hills
CMP-007009,2025-10-19T22:46:00,2025-10-27T22:46:00,trash,hazardous,closed,Z03,17.326599,78.40959,3,8,trash issue reported near East Junction
CMP-007010,2025-10-19T04:27:00,2025-10-19T04:27:00,pothole,alley,closed,Z02,17.395145,78.575581,3,0,pothole issue reported near North Hills
CMP-007011,2025-10-19T01:08:00,2025-10-21T01:08:00,noise,nightlife,closed,Z12,17.369435,78.472256,3,2,noise issue reported near Harbour Point
CMP-007012,2025-10-19T07:06:00,2025-10-22T07:06:00,noise,traffic,closed,Z10,17.470302,78.595979,2,3,noise issue reported near Industrial Zone
CMP-007013,2025-10-19T05:51:00,2025-10-22T05:51:00,noise,traffic,closed,Z14,17.494449,78.511759,2,3,noise issue reported near Hilltop
CMP-007014,2025-10-19T02:34:00,2025-10-26T02:34:00,streetlight,flickering,closed,Z13,17.476665,78.548383,3,7,streetlight issue reported near University District
CMP-007015,2025-10-19T20:29:00,2025-10-21T20:29:00,sanitation,manhole_overflow,closed,Z13,17.404028,78.475861,3,2,sanitation issue reported near University District
CMP-007016,2025-10-19T08:30:00,2025-10-26T08:30:00,pothole,highway,closed,Z07,17.35989,78.526921,4,7,pothole issue reported near Old Town
CMP-007017,2025-10-19T07:39:00,2025-10-25T07:39:00,noise,industrial,closed,Z09,17.359954,78.481308,5,12,noise issue reported near Lakeview
CMP-007018,2025-10-19T01:24:00,2025-10-25T01:24:00,streetlight,flickering,closed,Z10,17.444003,78.401227,3,6,streetlight issue reported near Industrial Zone
CMP-007019,2025-10-19T15:20:00,2025-10-30T15:20:00,water,discolored,closed,Z05,17.372882,78.549239,1,11,water issue reported near West Gate
CMP-007020,2025-10-19T14:42:00,2025-10-22T14:42:00,water,low_pressure,closed,Z13,17.346433,78.545948,3,5,water issue reported near University District
CMP-007021,2025-10-19T11:31:00,2025-10-22T11:31:00,streetlight,flickering,closed,Z08,17.424724,78.46951,4,3,streetlight issue reported near Tech Park
CMP-007022,2025-10-19T01:39:00,2025-10-30T01:39:00,trash,missed_pickup,closed,Z13,17.399334,78.487701,4,17,trash issue reported near University District
CMP-007023,2025-10-19T16:27:00,2025-10-19T16:27:00,water,no_water,closed,Z14,17.323798,78.585938,2,0,water issue reported near Hilltop
CMP-007024,2025-10-19T13:00:00,2025-10-20T13:00:00,water,discolored,closed,Z13,17.356835,78.440731,4,12,water issue reported near University District
CMP-007025,2025-10-19T03:00:00,,sanitation,odor,open,Z08,17.425467,78.404897,4,,sanitation issue reported near Tech Park
CMP-007026,2025-10-19T00:02:00,2025-11-02T00:02:00,sanitation,odor,closed,Z11,17.427333,78.456157,4,14,sanitation issue reported near Greenfield
CMP-007027,2025-10-20T17:07:00,2025-11-01T17:07:00,streetlight,flickering,closed,Z12,17.457938,78.505133,5,12,streetlight issue reported near Harbour Point
CMP-007028,2025-10-20T15:55:00,2025-11-12T15:55:00,pothole,residential_street,closed,Z12,17.390788,78.459457,4,24,pothole issue reported near Harbour Point
CMP-007029,2025-10-20T05:59:00,2025-10-20T05:59:00,streetlight,pole_damaged,closed,Z11,17.314723,78.504423,1,0,streetlight issue reported near Greenfield
CMP-007030,2025-10-20T12:09:00,2025-10-27T12:09:00,sanitation,odor,closed,Z10,17.400413,78.577497,2,7,sanitation issue reported near Industrial Zone
CMP-007031,2025-10-20T06:49:00,2025-10-31T06:49:00,pothole,major_road,closed,Z13,17.362726,78.562076,5,12,pothole issue reported near University District
CMP-007032,2025-10-20T00:11:00,2025-10-22T00:11:00,water,no_water,closed,Z13,17.455314,78.478305,2,2,water issue reported near University District
CMP-007033,2025-10-20T04:12:00,2025-10-25T04:12:00,pothole,highway,closed,Z09,17.321258,78.473416,4,5,pothole issue reported near Lakeview
CMP-007034,2025-10-20T06:53:00,2025-10-22T06:53:00,pothole,major_road,closed,Z07,17.352048,78.449357,2,2,pothole issue reported near Old Town
CMP-007035,2025-10-20T17:17:00,2025-10-20T17:17:00,water,discolored,closed,Z15,17.477352,78.554134,3,0,water issue reported near Central Park
CMP-007036,2025-10-20T22:41:00,2025-10-30T22:41:00,noise,industrial,closed,Z15,17.48689,78.442385,4,10,noise issue reported near Central Park
CMP-007037,2025-10-20T15:25:00,2025-10-25T15:25:00,pothole,alley,closed,Z14,17.360676,78.583531,2,5,pothole issue reported near Hilltop
CMP-007038,2025-10-20T03:18:00,2025-10-21T03:18:00,noise,nightlife,closed,Z03,17.304456,78.508521,3,1,noise issue reported near East Junction
CMP-007039,2025-10-20T19:05:00,2025-10-26T19:05:00,trash,missed_pickup,closed,Z09,17.302603,78.584534,5,14,trash issue reported near Lakeview
CMP-007040,2025-10-20T18:17:00,2025-10-25T18:17:00,pothole,residential_street,closed,Z09,17.361051,78.572384,1,5,pothole issue reported near Lakeview
CMP-007041,2025-10-20T14:42:00,2025-10-22T14:42:00,trash,hazardous,closed,Z01,17.335201,78.575891,4,2,trash issue reported near Downtown Core
CMP-007042,2025-10-20T01:43:00,2025-10-25T01:43:00,noise,traffic,closed,Z01,17.433049,78.434287,2,5,noise issue reported near Downtown Core
CMP-007043,2025-10-20T18:18:00,2025-10-25T18:18:00,water,no_water,closed,Z14,17.358102,78.429767,4,5,water issue reported near Hilltop
CMP-007044,2025-10-20T00:19:00,2025-10-20T00:19:00,noise,construction,closed,Z07,17.354893,78.440977,3,0,noise issue reported near Old Town
CMP-007045,2025-10-20T05:05:00,2025-10-23T05:05:00,streetlight,flickering,closed,Z15,17.409816,78.476788,2,6,streetlight issue reported near Central Park
CMP-007046,2025-10-20T05:15:00,2025-10-31T05:15:00,sanitation,sewer_backup,closed,Z08,17.419448,78.457548,2,11,sanitation issue reported near Tech Park
CMP-007047,2025-10-20T10:24:00,2025-10-27T10:24:00,noise,nightlife,closed,Z02,17.367839,78.593825,3,7,noise issue reported near North Hills
CMP-007048,2025-10-20T20:16:00,2025-10-30T20:16:00,pothole,alley,closed,Z14,17.419935,78.459782,5,16,pothole issue reported near Hilltop
CMP-007049,2025-10-20T15:06:00,2025-11-03T15:06:00,trash,missed_pickup,closed,Z03,17.471683,78.494416,5,14,trash issue reported near East Junction
CMP-007050,2025-10-20T19:25:00,2025-10-22T19:25:00,pothole,alley,closed,Z01,17.372446,78.405365,3,2,pothole issue reported near Downtown Core
CMP-007051,2025-10-20T02:19:00,2025-10-24T02:19:00,streetlight,flickering,closed,Z03,17.316272,78.598273,3,5,streetlight issue reported near East Junction
CMP-007052,2025-10-20T02:12:00,2025-10-21T02:12:00,water,low_pressure,closed,Z04,17.441912,78.578259,3,1,water issue reported near South Market
CMP-007053,2025-10-20T18:09:00,2025-10-22T18:09:00,trash,missed_pickup,closed,Z10,17.388253,78.508368,4,13,trash issue reported near Industrial Zone
CMP-007054,2025-10-20T10:39:00,2025-10-20T10:39:00,water,leak,closed,Z14,17.317131,78.523356,3,0,water issue reported near Hilltop
CMP-007055,2025-10-20T03:49:00,2025-11-04T03:49:00,trash,hazardous,closed,Z09,17.459581,78.587464,4,15,trash issue reported near Lakeview
CMP-007056,2025-10-21T16:27:00,2025-10-23T16:27:00,trash,hazardous,closed,Z13,17.457189,78.544263,2,2,trash issue reported near University District
CMP-007057,2025-10-21T13:01:00,2025-10-23T13:01:00,pothole,major_road,closed,Z05,17.491271,78.499766,4,10,pothole issue reported near West Gate
CMP-007058,2025-10-21T22:54:00,,noise,industrial,open,Z01,17.386164,78.40406,4,,noise issue reported near Downtown Core
CMP-007059,2025-10-21T01:32:00,2025-11-01T01:32:00,water,no_water,closed,Z15,17.458133,78.475028,3,11,water issue reported near Central Park
CMP-007060,2025-10-21T20:28:00,2025-10-30T20:28:00,streetlight,flickering,closed,Z10,17.318729,78.509531,3,11,streetlight issue reported near Industrial Zone
CMP-007061,2025-10-21T17:47:00,2025-11-03T17:47:00,trash,missed_pickup,closed,Z12,17.37856,78.556652,5,13,trash issue reported near Harbour Point
CMP-007062,2025-10-21T18:37:00,2025-10-26T18:37:00,trash,overflow_bin,closed,Z06,17.323909,78.491568,3,9,trash issue reported near Riverside
CMP-007063,2025-10-21T06:18:00,2025-11-01T06:18:00,water,no_water,closed,Z04,17.388427,78.581103,4,16,water issue reported near South Market
CMP-007064,2025-10-21T12:24:00,2025-10-22T12:24:00,pothole,residential_street,closed,Z11,17.388015,78.418338,5,20,pothole issue reported near Greenfield
CMP-007065,2025-10-21T08:02:00,2025-10-29T08:02:00,streetlight,pole_damaged,closed,Z15,17.420409,78.41659,2,8,streetlight issue reported near Central Park
CMP-007066,2025-10-21T17:07:00,,streetlight,flickering,open,Z09,17.362422,78.468043,2,,streetlight issue reported near Lakeview
CMP-007067,2025-10-21T04:09:00,2025-10-28T04:09:00,trash,missed_pickup,closed,Z03,17.37222,78.547892,3,7,trash issue reported near East Junction
CMP-007068,2025-10-21T02:12:00,2025-11-03T02:12:00,noise,industrial,closed,Z12,17.433201,78.504448,4,14,noise issue reported near Harbour Point
CMP-007069,2025-10-21T14:38:00,2025-11-03T14:38:00,trash,hazardous,closed,Z05,17.433926,78.42671,4,15,trash issue reported near West Gate
CMP-007070,2025-10-21T20:54:00,2025-10-27T20:54:00,trash,missed_pickup,closed,Z01,17.343533,78.418475,4,16,trash issue reported near Downtown Core
CMP-007071,2025-10-21T10:03:00,2025-10-24T10:03:00,water,main_break,closed,Z12,17.472341,78.423457,4,3,water issue reported near Harbour Point
CMP-007072,2025-10-21T23:11:00,2025-10-24T23:11:00,streetlight,flickering,closed,Z02,17.417446,78.451871,3,3,streetlight issue reported near North Hills
CMP-007073,2025-10-21T20:42:00,2025-10-22T20:42:00,water,low_pressure,closed,Z14,17.318675,78.464137,3,1,water issue reported near Hilltop
CMP-007074,2025-10-21T04:58:00,2025-11-13T04:58:00,sanitation,drain_clogged,closed,Z05,17.447941,78.4367,4,23,sanitation issue reported near West Gate
CMP-007075,2025-10-21T03:52:00,2025-10-22T03:52:00,pothole,highway,closed,Z15,17.446196,78.410527,3,9,pothole issue reported near Central Park
CMP-007076,2025-10-21T20:29:00,2025-10-26T20:29:00,trash,illegal_dumping,closed,Z11,17.380373,78.448909,2,5,trash issue reported near Greenfield
CMP-007077,2025-10-21T11:04:00,2025-10-22T11:04:00,pothole,highway,closed,Z12,17.384845,78.5778,1,1,pothole issue reported near Harbour Point
CMP-007078,2025-10-21T21:00:00,2025-11-03T21:00:00,trash,hazardous,closed,Z04,17.319105,78.455376,3,13,trash issue reported near South Market
CMP-007079,2025-10-22T03:33:00,2025-10-31T03:33:00,noise,construction,closed,Z03,17.301055,78.437801,4,9,noise issue reported near East Junction
CMP-007080,2025-10-22T20:59:00,2025-11-03T20:59:00,pothole,residential_street,closed,Z09,17.375391,78.429763,5,12,pothole issue reported near Lakeview
CMP-007081,2025-10-22T17:49:00,2025-10-29T17:49:00,streetlight,missing,closed,Z12,17.48515,78.440304,3,7,streetlight issue reported near Harbour Point
CMP-007082,2025-10-22T14:58:00,2025-10-29T14:58:00,trash,overflow_bin,closed,Z11,17.392163,78.469639,3,7,trash issue reported near Greenfield
CMP-007083,2025-10-22T07:53:00,2025-10-28T07:53:00,streetlight,broken,closed,Z12,17.335646,78.433435,1,6,streetlight issue reported near Harbour Point
CMP-007084,2025-10-22T22:10:00,2025-11-10T22:10:00,pothole,residential_street,closed,Z13,17.35603,78.525992,4,19,pothole issue reported near University District
CMP-007085,2025-10-22T04:08:00,2025-10-25T04:08:00,water,discolored,closed,Z11,17.315206,78.408737,5,14,water issue reported near Greenfield
CMP-007086,2025-10-22T19:34:00,2025-10-27T19:34:00,trash,missed_pickup,closed,Z14,17.377579,78.560364,1,5,trash issue reported near Hilltop
CMP-007087,2025-10-22T10:25:00,,trash,missed_pickup,open,Z12,17.360259,78.47005,4,,trash issue reported near Harbour Point
CMP-007088,2025-10-22T12:34:00,2025-10-27T12:34:00,sanitation,sewer_backup,closed,Z14,17.396702,78.461386,4,5,sanitation issue reported near Hilltop
CMP-007089,2025-10-22T08:38:00,2025-10-27T08:38:00,noise,nightlife,closed,Z11,17.432144,78.529462,5,9,noise issue reported near Greenfield
CMP-007090,2025-10-22T18:07:00,,trash,hazardous,open,Z06,17.379014,78.457794,4,,trash issue reported near Riverside
CMP-007091,2025-10-22T23:57:00,2025-11-05T23:57:00,sanitation,odor,closed,Z06,17.348961,78.572587,4,14,sanitation issue reported near Riverside
CMP-007092,2025-10-22T22:27:00,2025-11-04T22:27:00,water,discolored,closed,Z02,17.344513,78.455347,5,13,water issue reported near North Hills
CMP-007093,2025-10-22T11:41:00,2025-10-23T11:41:00,water,leak,closed,Z06,17.488154,78.56562,4,1,water issue reported near Riverside
CMP-007094,2025-10-22T23:13:00,2025-10-23T23:13:00,streetlight,missing,closed,Z13,17.31796,78.423027,3,1,streetlight issue reported near University District
CMP-007095,2025-10-22T20:45:00,2025-10-28T20:45:00,noise,nightlife,closed,Z04,17.334704,78.586345,3,6,noise issue reported near South Market
CMP-007096,2025-10-22T10:44:00,2025-10-27T10:44:00,water,low_pressure,closed,Z06,17.329256,78.599807,3,5,water issue reported near Riverside
CMP-007097,2025-10-22T12:13:00,2025-11-03T12:13:00,pothole,major_road,closed,Z09,17.331485,78.505177,4,18,pothole issue reported near Lakeview
CMP-007098,2025-10-22T22:26:00,2025-11-01T22:26:00,sanitation,drain_clogged,closed,Z06,17.401285,78.599996,4,10,sanitation issue reported near Riverside
CMP-007099,2025-10-22T22:19:00,2025-11-03T22:19:00,pothole,alley,closed,Z01,17.366563,78.544868,3,12,pothole issue reported near Downtown Core
CMP-007100,2025-10-22T02:39:00,2025-10-23T02:39:00,pothole,alley,closed,Z12,17.411283,78.571554,5,14,pothole issue reported near Harbour Point
CMP-007101,2025-10-22T04:11:00,2025-11-02T04:11:00,streetlight,broken,closed,Z05,17.390814,78.458586,2,11,streetlight issue reported near West Gate
CMP-007102,2025-10-22T11:48:00,2025-10-27T11:48:00,trash,hazardous,closed,Z15,17.465842,78.59039,1,5,trash issue reported near Central Park
CMP-007103,2025-10-22T18:03:00,2025-10-31T18:03:00,pothole,residential_street,closed,Z13,17.431213,78.474166,4,9,pothole issue reported near University District
CMP-007104,2025-10-23T17:59:00,2025-10-25T17:59:00,noise,construction,closed,Z09,17.404453,78.432975,3,2,noise issue reported near Lakeview
CMP-007105,2025-10-23T19:33:00,2025-10-29T19:33:00,streetlight,broken,closed,Z08,17.375486,78.495626,2,6,streetlight issue reported near Tech Park
CMP-007106,2025-10-23T13:30:00,2025-10-28T13:30:00,trash,overflow_bin,closed,Z03,17.320914,78.599266,5,14,trash issue reported near East Junction
CMP-007107,2025-10-23T23:52:00,2025-10-25T23:52:00,sanitation,odor,closed,Z11,17.402228,78.519193,5,2,sanitation issue reported near Greenfield
CMP-007108,2025-10-23T14:44:00,2025-10-28T14:44:00,water,main_break,closed,Z13,17.480328,78.471509,3,8,water issue reported near University District
CMP-007109,2025-10-23T05:25:00,2025-10-24T05:25:00,pothole,residential_street,closed,Z10,17.371925,78.48561,3,1,pothole issue reported near Industrial Zone
CMP-007110,2025-10-23T02:16:00,2025-10-26T02:16:00,water,leak,closed,Z05,17.417537,78.445878,3,3,water issue reported near West Gate
CMP-007111,2025-10-23T03:34:00,2025-10-23T03:34:00,trash,overflow_bin,closed,Z15,17.499725,78.44973,2,0,trash issue reported near Central Park
CMP-007112,2025-10-23T12:49:00,2025-10-30T12:49:00,water,leak,closed,Z10,17.341743,78.446228,4,7,water issue reported near Industrial Zone
CMP-007113,2025-10-23T03:38:00,2025-10-29T03:38:00,trash,hazardous,closed,Z09,17.424799,78.549065,3,6,trash issue reported near Lakeview
CMP-007114,2025-10-23T03:53:00,2025-11-06T03:53:00,sanitation,manhole_overflow,closed,Z06,17.473308,78.425042,4,14,sanitation issue reported near Riverside
CMP-007115,2025-10-23T12:06:00,2025-10-30T12:06:00,sanitation,drain_clogged,closed,Z01,17.354712,78.494099,3,7,sanitation issue reported near Downtown Core
CMP-007116,2025-10-23T01:19:00,2025-10-27T01:19:00,sanitation,manhole_overflow,closed,Z10,17.426454,78.401941,3,4,sanitation issue reported near Industrial Zone
CMP-007117,2025-10-23T15:49:00,2025-10-25T15:49:00,noise,industrial,closed,Z01,17.34652,78.455304,1,2,noise issue reported near Downtown Core
CMP-007118,2025-10-23T10:34:00,2025-10-29T10:34:00,noise,traffic,closed,Z01,17.358402,78.406197,4,6,noise issue reported near Downtown Core
CMP-007119,2025-10-23T07:34:00,,sanitation,odor,open,Z04,17.305755,78.572897,3,,sanitation issue reported near South Market
CMP-007120,2025-10-23T02:17:00,2025-10-26T02:17:00,streetlight,flickering,closed,Z13,17.482167,78.526308,4,10,streetlight issue reported near University District
CMP-007121,2025-10-23T16:10:00,2025-11-08T16:10:00,noise,industrial,closed,Z11,17.354668,78.587305,4,19,noise issue reported near Greenfield
