incident_id,date,time,zone_id,latitude,longitude,severity,type,road_type,weather_condition,injuries,fatalities
INC-002065,2025-10-03,08:53,Z12,17.470067,78.520384,1,collision,local,clear,0,0
INC-002066,2025-10-03,04:24,Z13,17.35473,78.558585,3,single_vehicle,local,rain,2,0
INC-002067,2025-10-03,20:01,Z13,17.308079,78.562993,2,cyclist,local,clear,1,0
INC-002068,2025-10-03,09:45,Z10,17.374178,78.477499,2,multi_vehicle,local,rain,1,0
INC-002069,2025-10-03,00:26,Z14,17.344527,78.460579,2,cyclist,arterial,clear,2,0
INC-002070,2025-10-03,18:59,Z02,17.361407,78.443379,3,single_vehicle,local,storm,2,0
INC-002071,2025-10-03,01:51,Z05,17.499458,78.475329,4,pedestrian,collector,clear,0,0
INC-002072,2025-10-03,11:02,Z02,17.432466,78.567266,3,single_vehicle,arterial,clear,3,0
INC-002073,2025-10-03,18:08,Z06,17.341851,78.42782,5,cyclist,highway,clear,4,0
INC-002074,2025-10-04,18:40,Z13,17.467013,78.400278,3,single_vehicle,collector,rain,1,0
INC-002075,2025-10-04,12:29,Z09,17.398393,78.583458,4,cyclist,arterial,clear,4,0
INC-002076,2025-10-04,01:55,Z01,17.406551,78.414586,2,multi_vehicle,local,clear,1,0
INC-002077,2025-10-04,15:19,Z02,17.445651,78.584467,1,collision,collector,clear,1,0
INC-002078,2025-10-04,07:37,Z13,17.345843,78.519122,3,multi_vehicle,highway,clear,3,0
INC-002079,2025-10-04,13:48,Z09,17.312148,78.442183,5,pedestrian,highway,clear,3,0
INC-002080,2025-10-04,11:47,Z14,17.313567,78.587069,3,pedestrian,highway,clear,2,0
INC-002081,2025-10-04,00:31,Z04,17.394173,78.527798,4,pedestrian,local,fog,3,0
INC-002082,2025-10-04,10:52,Z03,17.386133,78.444894,3,pedestrian,highway,clear,1,0
INC-002083,2025-10-04,05:52,Z04,17.431296,78.485475,4,single_vehicle,arterial,rain,4,0
INC-002084,2025-10-05,01:54,Z14,17.300543,78.549182,2,pedestrian,highway,storm,0,0
INC-002085,2025-10-05,06:09,Z06,17.399805,78.447372,1,pedestrian,highway,rain,1,0
INC-002086,2025-10-05,04:18,Z04,17.392435,78.450826,3,collision,arterial,clear,0,0
INC-002087,2025-10-05,20:17,Z10,17.335419,78.575729,2,single_vehicle,collector,rain,1,0
INC-002088,2025-10-05,14:15,Z06,17.42722,78.532044,4,multi_vehicle,collector,clear,1,0
INC-002089,2025-10-05,05:18,Z06,17.399757,78.572821,2,multi_vehicle,collector,storm,2,0
INC-002090,2025-10-05,10:32,Z02,17.374388,78.448217,1,collision,collector,clear,0,0
INC-002091,2025-10-06,19:56,Z13,17.37513,78.447076,5,cyclist,collector,clear,4,1
INC-002092,2025-10-06,03:43,Z06,17.461325,78.451692,3,single_vehicle,collector,clear,2,0
INC-002093,2025-10-06,06:13,Z03,17.441801,78.44861,3,single_vehicle,highway,clear,2,0
INC-002094,2025-10-06,16:13,Z01,17.425386,78.509623,2,cyclist,arterial,clear,2,0
INC-002095,2025-10-06,18:17,Z03,17.305972,78.552006,2,cyclist,arterial,clear,1,0
INC-002096,2025-10-06,14:04,Z11,17.342409,78.51564,2,cyclist,local,clear,2,0
INC-002097,2025-10-06,12:07,Z01,17.430722,78.422811,1,single_vehicle,arterial,clear,0,0
INC-002098,2025-10-07,23:04,Z06,17.467396,78.556067,4,single_vehicle,arterial,clear,3,0
INC-002099,2025-10-07,19:34,Z02,17.449703,78.494376,2,cyclist,collector,fog,1,0
INC-002100,2025-10-07,06:04,Z07,17.498182,78.410235,2,multi_vehicle,collector,clear,0,0
INC-002101,2025-10-07,11:31,Z14,17.38961,78.549366,2,multi_vehicle,collector,clear,1,0
INC-002102,2025-10-07,03:03,Z04,17.311535,78.408403,2,collision,collector,fog,1,0
INC-002103,2025-10-07,07:39,Z01,17.382883,78.438888,3,pedestrian,collector,clear,0,0
INC-002104,2025-10-08,01:40,Z04,17.391945,78.576911,2,single_vehicle,local,rain,0,0
INC-002105,2025-10-08,18:00,Z11,17.326861,78.471706,3,single_vehicle,arterial,rain,0,0
INC-002106,2025-10-08,14:15,Z04,17.431552,78.520528,2,multi_vehicle,arterial,clear,0,0
INC-002107,2025-10-08,09:58,Z03,17.45108,78.587723,5,pedestrian,arterial,clear,3,0
INC-002108,2025-10-08,20:32,Z02,17.481116,78.496999,3,collision,arterial,clear,3,0
INC-002109,2025-10-08,04:49,Z15,17.31236,78.4497,5,single_vehicle,highway,clear,2,1
INC-002110,2025-10-08,16:07,Z02,17.406944,78.506085,5,pedestrian,collector,rain,1,0
INC-002111,2025-10-08,20:50,Z10,17.499227,78.520353,2,collision,highway,clear,0,0
INC-002112,2025-10-08,02:18,Z13,17.447206,78.575574,5,cyclist,collector,clear,5,0
INC-002113,2025-10-08,11:10,Z12,17.326187,78.446206,2,multi_vehicle,local,storm,1,0
INC-002114,2025-10-09,05:59,Z04,17.348815,78.559118,2,cyclist,arterial,fog,2,0
INC-002115,2025-10-09,01:33,Z01,17.455334,78.541718,2,multi_vehicle,highway,clear,0,0
INC-002116,2025-10-09,17:55,Z01,17.380892,78.52929,3,multi_vehicle,highway,fog,0,0
INC-002117,2025-10-09,04:48,Z01,17.403253,78.417947,4,multi_vehicle,collector,clear,2,0
INC-002118,2025-10-09,12:43,Z08,17.493718,78.431333,4,pedestrian,local,rain,3,0
INC-002119,2025-10-09,23:34,Z04,17.337721,78.516141,4,cyclist,highway,fog,4,0
INC-002120,2025-10-09,22:32,Z05,17.495076,78.557027,5,pedestrian,local,rain,2,1
INC-002121,2025-10-09,11:11,Z14,17.444546,78.584031,1,single_vehicle,collector,rain,0,0
INC-002122,2025-10-10,07:45,Z04,17.343166,78.556057,4,cyclist,collector,clear,3,0
INC-002123,2025-10-10,09:22,Z08,17.489384,78.556397,4,cyclist,highway,fog,3,0
INC-002124,2025-10-10,14:29,Z06,17.457247,78.497658,3,single_vehicle,collector,clear,3,0
INC-002125,2025-10-10,08:57,Z11,17.418047,78.41566,3,cyclist,arterial,clear,2,0
INC-002126,2025-10-10,07:25,Z08,17.468433,78.564802,5,single_vehicle,arterial,fog,4,1
INC-002127,2025-10-10,21:56,Z04,17.357058,78.410958,3,single_vehicle,collector,clear,2,0
INC-002128,2025-10-11,03:46,Z10,17.389753,78.57561,5,pedestrian,local,fog,2,1
INC-002129,2025-10-11,19:55,Z13,17.436682,78.477881,1,single_vehicle,highway,fog,1,0
INC-002130,2025-10-11,10:38,Z01,17.400018,78.557929,3,collision,highway,clear,2,0
INC-002131,2025-10-11,03:43,Z04,17.370294,78.476391,2,multi_vehicle,collector,clear,0,0
INC-002132,2025-10-11,18:59,Z02,17.316184,78.457943,2,cyclist,arterial,clear,0,0
INC-002133,2025-10-11,18:32,Z15,17.335138,78.592414,4,cyclist,local,clear,3,0
INC-002134,2025-10-11,04:56,Z04,17.30707,78.505311,5,single_vehicle,collector,fog,2,1
INC-002135,2025-10-11,05:16,Z04,17.433182,78.545218,4,pedestrian,highway,clear,4,0
INC-002136,2025-10-11,04:48,Z14,17.424941,78.517156,3,cyclist,collector,storm,3,0
INC-002137,2025-10-12,20:10,Z08,17.445703,78.451664,3,pedestrian,highway,fog,3,0
INC-002138,2025-10-12,16:33,Z13,17.365422,78.498029,3,multi_vehicle,local,storm,2,0
INC-002139,2025-10-12,07:21,Z08,17.323313,78.417014,3,cyclist,highway,rain,2,0
INC-002140,2025-10-12,19:52,Z01,17.372398,78.553591,2,multi_vehicle,arterial,fog,2,0
INC-002141,2025-10-12,20:01,Z11,17.447679,78.59486,4,pedestrian,arterial,fog,4,0
INC-002142,2025-10-12,00:57,Z15,17.395165,78.554508,2,single_vehicle,highway,rain,1,0
INC-002143,2025-10-12,03:10,Z06,17.408759,78.517491,3,pedestrian,local,storm,0,0
INC-002144,2025-10-12,10:31,Z02,17.39556,78.516182,2,pedestrian,highway,clear,0,0
INC-002145,2025-10-13,14:18,Z12,17.479039,78.556371,3,single_vehicle,local,rain,0,0
INC-002146,2025-10-13,07:34,Z15,17.365128,78.547065,4,collision,local,clear,3,0
INC-002147,2025-10-13,09:06,Z13,17.491554,78.419985,2,cyclist,arterial,fog,0,0
INC-002148,2025-10-13,10:37,Z15,17.313281,78.447818,3,collision,local,clear,0,0
INC-002149,2025-10-13,13:06,Z11,17.494702,78.459384,5,collision,collector,clear,0,1
INC-002150,2025-10-13,13:22,Z05,17.483647,78.475029,2,single_vehicle,local,clear,0,0
INC-002151,2025-10-14,04:12,Z03,17.369633,78.506777,2,collision,arterial,storm,0,0
INC-002152,2025-10-14,21:19,Z10,17.350517,78.504258,1,collision,collector,rain,0,0
INC-002153,2025-10-14,07:14,Z03,17.325909,78.51175,4,collision,collector,rain,0,0
INC-002154,2025-10-14,13:49,Z04,17.314945,78.565599,4,cyclist,highway,clear,1,0
INC-002155,2025-10-14,08:22,Z04,17.342941,78.462021,5,pedestrian,highway,clear,2,0
INC-002156,2025-10-14,23:40,Z06,17.361557,78.476275,1,cyclist,local,rain,0,0
INC-002157,2025-10-14,17:13,Z14,17.314876,78.547074,2,multi_vehicle,arterial,fog,1,0
INC-002158,2025-10-14,18:47,Z13,17.346843,78.454649,4,pedestrian,highway,storm,3,0
INC-002159,2025-10-15,00:54,Z03,17.36805,78.590091,3,single_vehicle,local,storm,0,0
INC-002160,2025-10-15,14:50,Z04,17.326614,78.576776,4,pedestrian,highway,clear,4,0
INC-002161,2025-10-15,08:43,Z07,17.489464,78.579905,3,pedestrian,collector,fog,0,0
INC-002162,2025-10-15,17:14,Z09,17.453736,78.581759,2,collision,highway,clear,2,0
INC-002163,2025-10-15,02:15,Z06,17.344483,78.436039,4,single_vehicle,collector,fog,4,0
INC-002164,2025-10-15,09:47,Z11,17.488785,78.457419,4,pedestrian,collector,clear,2,0
INC-002165,2025-10-15,07:30,Z09,17.427519,78.482166,4,multi_vehicle,collector,storm,3,0
INC-002166,2025-10-15,13:09,Z13,17.425614,78.416809,4,single_vehicle,highway,clear,1,0
INC-002167,2025-10-15,08:30,Z14,17.447929,78.430238,3,multi_vehicle,local,clear,2,0
INC-002168,2025-10-15,07:55,Z08,17.490572,78.439241,5,single_vehicle,collector,rain,1,0
INC-002169,2025-10-16,23:07,Z13,17.343625,78.49049,5,multi_vehicle,arterial,rain,1,0
INC-002170,2025-10-16,11:14,Z08,17.356643,78.440225,4,cyclist,arterial,clear,1,0
INC-002171,2025-10-16,02:15,Z13,17.425292,78.591474,4,cyclist,local,storm,0,0
INC-002172,2025-10-16,04:19,Z05,17.405234,78.597691,2,collision,arterial,storm,0,0
INC-002173,2025-10-16,21:26,Z15,17.390529,78.588932,3,multi_vehicle,highway,clear,1,0
INC-002174,2025-10-16,12:34,Z13,17.448161,78.427734,5,multi_vehicle,local,storm,2,1
INC-002175,2025-10-16,06:46,Z08,17.318328,78.467002,2,multi_vehicle,local,clear,0,0
INC-002176,2025-10-16,02:26,Z04,17.43723,78.413429,2,pedestrian,arterial,storm,0,0
INC-002177,2025-10-16,16:33,Z10,17.35313,78.472999,4,multi_vehicle,collector,clear,4,0
INC-002178,2025-10-16,00:00,Z09,17.376712,78.560736,2,cyclist,local,clear,1,0
INC-002179,2025-10-17,00:59,Z12,17.447441,78.568359,3,single_vehicle,arterial,clear,1,0
INC-002180,2025-10-17,18:40,Z01,17.485747,78.561848,5,cyclist,highway,clear,3,0
INC-002181,2025-10-17,08:02,Z05,17.423297,78.492398,2,cyclist,highway,fog,2,0
INC-002182,2025-10-17,16:47,Z14,17.32814,78.597838,4,multi_vehicle,collector,clear,3,0
INC-002183,2025-10-17,22:49,Z15,17.461458,78.566129,1,cyclist,arterial,clear,0,0
INC-002184,2025-10-17,12:45,Z03,17.347951,78.499894,2,multi_vehicle,arterial,clear,2,0
INC-002185,2025-10-17,01:30,Z15,17.474943,78.408358,3,cyclist,collector,clear,3,0
INC-002186,2025-10-17,03:06,Z02,17.478954,78.524897,4,single_vehicle,arterial,fog,4,0
INC-002187,2025-10-17,18:13,Z14,17.48359,78.498357,2,collision,collector,clear,1,0
INC-002188,2025-10-17,07:23,Z03,17.377752,78.494973,4,collision,local,clear,1,0
INC-002189,2025-10-18,08:03,Z04,17.483362,78.42406,5,multi_vehicle,arterial,rain,4,1
INC-002190,2025-10-18,06:00,Z02,17.481826,78.515997,4,single_vehicle,highway,rain,2,0
INC-002191,2025-10-18,10:40,Z05,17.399056,78.476554,3,pedestrian,highway,rain,0,0
INC-002192,2025-10-18,11:47,Z08,17.475896,78.523816,1,collision,highway,rain,0,0
INC-002193,2025-10-18,13:24,Z01,17.476663,78.590854,3,cyclist,highway,rain,1,0
INC-002194,2025-10-18,05:02,Z04,17.492181,78.482775,4,multi_vehicle,arterial,clear,4,0
INC-002195,2025-10-19,18:16,Z05,17.376646,78.434374,2,collision,local,clear,2,0
INC-002196,2025-10-19,14:35,Z14,17.445222,78.411397,5,collision,collector,fog,3,0
INC-002197,2025-10-19,23:12,Z01,17.380241,78.593694,3,cyclist,local,rain,3,0
INC-002198,2025-10-19,21:16,Z07,17.429775,78.440184,4,cyclist,highway,clear,2,0
INC-002199,2025-10-19,04:11,Z07,17.472706,78.435452,2,collision,local,clear,1,0
INC-002200,2025-10-19,16:33,Z07,17.393865,78.486664,4,pedestrian,local,storm,2,0
INC-002201,2025-10-20,23:14,Z09,17.397778,78.540414,5,pedestrian,arterial,clear,5,0
INC-002202,2025-10-20,00:07,Z05,17.496747,78.576451,3,cyclist,local,clear,3,0
INC-002203,2025-10-20,04:54,Z10,17.489832,78.593782,3,collision,arterial,clear,3,0
INC-002204,2025-10-20,21:42,Z05,17.46046,78.569808,3,single_vehicle,local,clear,1,0
INC-002205,2025-10-20,21:55,Z05,17.484949,78.533223,2,single_vehicle,highway,clear,0,0
INC-002206,2025-10-20,16:46,Z09,17.450651,78.433732,4,single_vehicle,highway,clear,1,0
INC-002207,2025-10-20,20:27,Z13,17.418117,78.406631,4,cyclist,arterial,storm,0,0
INC-002208,2025-10-21,11:29,Z04,17.41608,78.491231,4,collision,arterial,clear,2,0
INC-002209,2025-10-21,04:37,Z04,17.376032,78.499317,5,multi_vehicle,highway,fog,3,1
INC-002210,2025-10-21,19:13,Z06,17.423663,78.541188,3,multi_vehicle,collector,clear,2,0
INC-002211,2025-10-21,10:17,Z04,17.351276,78.578157,2,cyclist,local,clear,0,0
INC-002212,2025-10-21,17:31,Z15,17.413368,78.470378,1,pedestrian,arterial,storm,0,0
INC-002213,2025-10-21,19:18,Z06,17.326733,78.50228,3,single_vehicle,arterial,clear,1,0
INC-002214,2025-10-21,07:58,Z13,17.484273,78.579923,4,single_vehicle,highway,clear,0,0
INC-002215,2025-10-22,15:23,Z09,17.37418,78.4217,5,multi_vehicle,arterial,rain,4,1
INC-002216,2025-10-22,19:38,Z04,17.329048,78.51262,1,multi_vehicle,local,fog,0,0
INC-002217,2025-10-22,11:05,Z04,17.446144,78.437799,4,single_vehicle,local,clear,4,0
INC-002218,2025-10-22,04:29,Z04,17.471705,78.499019,4,pedestrian,local,rain,0,0
INC-002219,2025-10-22,13:05,Z01,17.418078,78.549098,3,cyclist,local,rain,0,0
INC-002220,2025-10-22,18:31,Z01,17.3534,78.404521,5,multi_vehicle,highway,clear,3,0
INC-002221,2025-10-22,04:03,Z15,17.439022,78.552371,3,cyclist,arterial,clear,0,0
INC-002222,2025-10-23,14:01,Z11,17.334819,78.480358,2,multi_vehicle,arterial,clear,2,0
INC-002223,2025-10-23,01:06,Z05,17.456857,78.44129,3,pedestrian,local,rain,2,0
INC-002224,2025-10-23,17:49,Z09,17.386519,78.409597,3,pedestrian,local,storm,2,0
INC-002225,2025-10-23,00:29,Z06,17.333989,78.429697,3,single_vehicle,arterial,clear,2,0
INC-002226,2025-10-23,02:26,Z13,17.412965,78.464216,4,cyclist,highway,rain,2,0
INC-002227,2025-10-24,15:19,Z04,17.477435,78.448954,3,pedestrian,arterial,rain,2,0
INC-002228,2025-10-24,08:06,Z11,17.317433,78.511582,4,cyclist,highway,clear,3,0
INC-002229,2025-10-24,17:11,Z04,17.35667,78.488915,3,multi_vehicle,local,fog,1,0
INC-002230,2025-10-24,00:28,Z13,17.322148,78.492253,4,pedestrian,arterial,clear,0,0
INC-002231,2025-10-24,01:30,Z02,17.388568,78.46165,3,cyclist,local,clear,2,0
INC-002232,2025-10-24,21:12,Z01,17.393281,78.4769,2,cyclist,highway,fog,2,0
INC-002233,2025-10-24,22:16,Z05,17.371375,78.440909,2,collision,collector,storm,1,0
INC-002234,2025-10-25,02:10,Z02,17.423339,78.549268,5,pedestrian,arterial,clear,4,0
INC-002235,2025-10-25,15:17,Z07,17.40172,78.46171,2,single_vehicle,collector,rain,1,0
INC-002236,2025-10-25,13:08,Z07,17.442358,78.599326,3,collision,arterial,clear,3,0
INC-002237,2025-10-25,05:51,Z07,17.395473,78.412809,3,collision,collector,clear,0,0
INC-002238,2025-10-25,05:50,Z07,17.400955,78.532381,5,multi_vehicle,collector,clear,2,0
INC-002239,2025-10-25,22:06,Z01,17.424055,78.596995,3,collision,local,rain,3,0
INC-002240,2025-10-26,13:43,Z08,17.359031,78.441155,2,cyclist,highway,clear,2,0
INC-002241,2025-10-26,15:47,Z02,17.311382,78.51671,4,single_vehicle,collector,rain,4,0
INC-002242,2025-10-26,14:02,Z07,17.453193,78.488338,4,cyclist,collector,clear,0,0
INC-002243,2025-10-26,23:33,Z10,17.330259,78.489254,3,multi_vehicle,arterial,clear,3,0
INC-002244,2025-10-26,07:02,Z14,17.480234,78.589256,5,cyclist,collector,clear,0,0
INC-002245,2025-10-27,16:59,Z05,17.491583,78.548327,3,collision,arterial,rain,2,0
INC-002246,2025-10-27,13:20,Z04,17.371263,78.431058,5,pedestrian,collector,clear,5,1
INC-002247,2025-10-27,07:15,Z03,17.498627,78.489593,4,cyclist,arterial,rain,3,0
INC-002248,2025-10-27,10:23,Z04,17.382844,78.520423,1,multi_vehicle,local,rain,0,0
INC-002249,2025-10-27,14:01,Z13,17.438478,78.448376,4,pedestrian,collector,clear,2,0
INC-002250,2025-10-27,07:19,Z03,17.410965,78.414052,2,single_vehicle,arterial,clear,0,0
INC-002251,2025-10-28,13:41,Z01,17.493862,78.573721,3,cyclist,local,rain,1,0
INC-002252,2025-10-28,01:42,Z03,17.311023,78.49161,5,multi_vehicle,arterial,rain,3,0
INC-002253,2025-10-28,20:19,Z02,17.410992,78.493752,5,collision,highway,rain,0,0
INC-002254,2025-10-28,11:38,Z11,17.337247,78.416123,1,multi_vehicle,collector,clear,0,0
INC-002255,2025-10-28,08:59,Z06,17.390484,78.444264,2,cyclist,arterial,clear,2,0
INC-002256,2025-10-28,04:17,Z04,17.303749,78.555342,4,multi_vehicle,arterial,rain,4,0
INC-002257,2025-10-28,18:04,Z07,17.348661,78.555524,2,collision,collector,clear,1,0
INC-002258,2025-10-29,18:47,Z04,17.411004,78.587281,1,cyclist,local,clear,1,0
INC-002259,2025-10-29,21:35,Z07,17.496107,78.488471,2,pedestrian,collector,clear,0,0
INC-002260,2025-10-29,20:57,Z04,17.340856,78.534696,4,pedestrian,collector,clear,0,0
INC-002261,2025-10-29,12:47,Z02,17.327973,78.524872,3,multi_vehicle,highway,rain,3,0
INC-002262,2025-10-29,05:08,Z04,17.419854,78.482404,3,pedestrian,local,storm,3,0
INC-002263,2025-10-29,23:32,Z13,17.368927,78.403455,2,multi_vehicle,local,fog,2,0
INC-002264,2025-10-29,03:12,Z15,17.442001,78.491623,2,pedestrian,highway,clear,2,0
INC-002265,2025-10-30,05:46,Z15,17.430233,78.401421,3,multi_vehicle,arterial,rain,0,0
INC-002266,2025-10-30,11:39,Z07,17.440659,78.533192,3,single_vehicle,highway,clear,2,0
INC-002267,2025-10-30,20:59,Z13,17.41525,78.406143,3,pedestrian,arterial,clear,0,0
INC-002268,2025-10-30,10:26,Z13,17.313088,78.574525,4,collision,collector,clear,1,0
INC-002269,2025-10-30,23:11,Z03,17.35571,78.407369,2,multi_vehicle,arterial,clear,2,0
INC-002270,2025-10-30,05:33,Z13,17.367996,78.529389,3,cyclist,highway,rain,3,0
INC-002271,2025-10-31,15:54,Z12,17.327866,78.51892,4,single_vehicle,collector,clear,3,0
INC-002272,2025-10-31,13:29,Z07,17.438711,78.55128,4,pedestrian,highway,rain,3,0
INC-002273,2025-10-31,11:54,Z15,17.421128,78.50896,4,collision,arterial,storm,3,0
INC-002274,2025-10-31,21:47,Z08,17.309953,78.492303,2,pedestrian,local,fog,1,0
INC-002275,2025-10-31,09:32,Z06,17.379547,78.429594,2,multi_vehicle,local,fog,2,0
INC-002276,2025-10-31,12:52,Z09,17.420406,78.458232,3,collision,highway,clear,1,0
INC-002277,2025-10-31,22:55,Z09,17.306857,78.441353,2,pedestrian,collector,clear,2,0
INC-002278,2025-11-01,07:42,Z07,17.413195,78.534488,5,single_vehicle,collector,clear,4,0
INC-002279,2025-11-01,07:22,Z15,17.345382,78.514533,1,multi_vehicle,arterial,rain,0,0
INC-002280,2025-11-01,20:55,Z05,17.370502,78.443009,4,collision,highway,rain,3,0
INC-002281,2025-11-01,13:53,Z12,17.354351,78.544882,4,pedestrian,arterial,clear,3,0
INC-002282,2025-11-01,22:20,Z13,17.4316,78.541098,4,pedestrian,local,clear,0,0
INC-002283,2025-11-01,15:39,Z09,17.301636,78.439396,4,collision,collector,rain,1,0
INC-002284,2025-11-01,02:26,Z09,17.391537,78.405194,1,single_vehicle,highway,clear,0,0
INC-002285,2025-11-01,03:37,Z06,17.482163,78.507965,3,multi_vehicle,highway,clear,3,0
INC-002286,2025-11-01,11:22,Z08,17.307476,78.462536,4,single_vehicle,local,clear,2,0
INC-002287,2025-11-01,13:20,Z15,17.398681,78.537835,1,cyclist,collector,rain,1,0
INC-002288,2025-11-02,16:31,Z09,17.333535,78.501783,3,multi_vehicle,local,clear,3,0
INC-002289,2025-11-02,21:48,Z13,17.304179,78.599458,2,multi_vehicle,local,clear,0,0
INC-002290,2025-11-02,13:16,Z07,17.470179,78.565073,2,multi_vehicle,collector,clear,1,0
INC-002291,2025-11-02,10:04,Z07,17.345897,78.580174,2,single_vehicle,highway,rain,0,0
INC-002292,2025-11-02,21:10,Z14,17.371427,78.59072,3,cyclist,collector,fog,3,0
INC-002293,2025-11-02,15:32,Z13,17.39663,78.571169,2,multi_vehicle,local,fog,2,0
INC-002294,2025-11-02,23:15,Z03,17.396398,78.574512,2,single_vehicle,collector,clear,0,0
INC-002295,2025-11-02,07:22,Z02,17.438486,78.419103,2,cyclist,highway,rain,1,0
INC-002296,2025-11-02,19:48,Z11,17.337818,78.495632,5,single_vehicle,highway,rain,5,1
INC-002297,2025-11-02,19:04,Z08,17.458977,78.404854,3,collision,highway,clear,2,0
INC-002298,2025-11-03,04:02,Z08,17.335571,78.426569,3,cyclist,highway,clear,3,0
INC-002299,2025-11-03,01:14,Z07,17.426062,78.521642,2,cyclist,local,clear,1,0
INC-002300,2025-11-03,04:26,Z12,17.447055,78.446769,4,pedestrian,highway,clear,0,0
INC-002301,2025-11-03,10:46,Z13,17.39283,78.514323,1,cyclist,local,clear,0,0
INC-002302,2025-11-03,18:01,Z04,17.391588,78.474299,4,collision,arterial,fog,1,0
INC-002303,2025-11-03,17:56,Z09,17.373708,78.514287,2,collision,highway,clear,2,0
INC-002304,2025-11-03,16:55,Z11,17.385738,78.400932,2,pedestrian,arterial,clear,1,0
INC-002305,2025-11-03,08:44,Z04,17.406498,78.501053,3,collision,highway,storm,1,0
INC-002306,2025-11-04,03:21,Z12,17.333623,78.413468,3,cyclist,collector,clear,3,0
INC-002307,2025-11-04,20:07,Z15,17.301339,78.538824,3,collision,collector,storm,2,0
INC-002308,2025-11-04,01:28,Z14,17.374539,78.488241,4,multi_vehicle,arterial,clear,3,0
INC-002309,2025-11-04,07:24,Z14,17.384825,78.531597,3,single_vehicle,arterial,clear,0,0
INC-002310,2025-11-04,18:54,Z01,17.314144,78.591099,2,single_vehicle,collector,rain,1,0
INC-002311,2025-11-04,03:45,Z07,17.485891,78.527595,4,pedestrian,local,storm,3,0
INC-002312,2025-11-04,15:51,Z09,17.38379,78.508757,3,multi_vehicle,collector,fog,1,0
INC-002313,2025-11-05,14:29,Z14,17.373787,78.531289,1,multi_vehicle,highway,clear,1,0
INC-002314,2025-11-05,13:18,Z04,17.443399,78.45589,2,cyclist,local,clear,0,0
INC-002315,2025-11-05,06:25,Z08,17.327182,78.483884,2,single_vehicle,local,clear,2,0
INC-002316,2025-11-05,05:16,Z14,17.386513,78.475444,2,cyclist,highway,fog,0,0
INC-002317,2025-11-05,22:09,Z05,17.374498,78.546021,3,pedestrian,collector,clear,0,0
INC-002318,2025-11-05,22:36,Z15,17.455189,78.436935,4,collision,collector,storm,4,0
INC-002319,2025-11-05,12:09,Z06,17.487458,78.495845,3,collision,collector,rain,1,0
INC-002320,2025-11-05,21:16,Z10,17.480543,78.426874,3,cyclist,arterial,clear,1,0
INC-002321,2025-11-06,23:04,Z12,17.31769,78.440482,2,multi_vehicle,highway,rain,1,0
INC-002322,2025-11-06,21:39,Z12,17.306908,78.404565,5,multi_vehicle,local,clear,2,0
INC-002323,2025-11-06,08:53,Z06,17.306065,78.58485,5,single_vehicle,arterial,clear,3,1
INC-002324,2025-11-06,06:54,Z09,17.452022,78.558727,1,cyclist,highway,fog,0,0
INC-002325,2025-11-06,10:54,Z02,17.355518,78.577598,4,multi_vehicle,highway,rain,0,0
INC-002326,2025-11-06,21:47,Z04,17.365517,78.571132,3,pedestrian,local,clear,3,0
INC-002327,2025-11-06,07:46,Z09,17.405702,78.583499,1,cyclist,collector,rain,1,0
INC-002328,2025-11-07,06:45,Z07,17.370517,78.492834,3,single_vehicle,arterial,clear,3,0
INC-002329,2025-11-07,17:13,Z04,17.375462,78.550464,1,multi_vehicle,local,fog,0,0
INC-002330,2025-11-07,19:29,Z07,17.475316,78.489341,4,cyclist,arterial,fog,1,0
INC-002331,2025-11-07,21:59,Z09,17.481515,78.589671,3,multi_vehicle,collector,clear,1,0
INC-002332,2025-11-07,17:06,Z03,17.460567,78.553466,3,collision,collector,storm,3,0
INC-002333,2025-11-07,02:23,Z05,17.304976,78.481126,3,pedestrian,local,storm,1,0
INC-002334,2025-11-08,17:37,Z15,17.32512,78.55759,4,pedestrian,highway,fog,0,0
INC-002335,2025-11-08,14:12,Z07,17.45927,78.499539,3,single_vehicle,local,storm,0,0
INC-002336,2025-11-08,16:00,Z11,17.403952,78.454529,3,pedestrian,arterial,clear,0,0
INC-002337,2025-11-08,11:13,Z12,17.461401,78.546035,4,multi_vehicle,highway,clear,0,0
INC-002338,2025-11-08,02:57,Z06,17.466262,78.528051,3,pedestrian,local,rain,1,0
INC-002339,2025-11-09,02:32,Z09,17.312389,78.419017,4,cyclist,local,clear,0,0
INC-002340,2025-11-09,20:13,Z08,17.446123,78.564037,3,collision,arterial,clear,1,0
INC-002341,2025-11-09,11:39,Z11,17.401987,78.560418,2,collision,highway,rain,0,0
INC-002342,2025-11-09,22:30,Z09,17.499145,78.458313,3,pedestrian,local,clear,1,0
INC-002343,2025-11-09,10:26,Z06,17.363722,78.570639,3,pedestrian,collector,clear,2,0
INC-002344,2025-11-09,16:22,Z04,17.438667,78.449469,3,multi_vehicle,arterial,rain,2,0
INC-002345,2025-11-10,03:36,Z15,17.447251,78.557039,3,cyclist,highway,clear,0,0
INC-002346,2025-11-10,23:48,Z06,17.484252,78.513997,3,collision,local,fog,1,0
INC-002347,2025-11-10,18:42,Z13,17.456468,78.567484,1,collision,local,clear,1,0
INC-002348,2025-11-10,04:31,Z14,17.345705,78.414441,1,cyclist,collector,clear,1,0
INC-002349,2025-11-10,08:08,Z03,17.318855,78.48548,5,cyclist,arterial,clear,2,0
